gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3179348175																										OBS926400883																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS926400883	OBS926400883		obsr1632036		1											PRESENT																								2020	05	18																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3177295832																										OBS937607126																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS937607126	OBS937607126		obsr59106		1											PRESENT																								2020	06	04																Canada		British Columbia	Okanagan-Similkameen		CA-BC-40621-42899 Fairview-White Lake Rd (49.3014,-119.6279)													49.301434	-119.62785	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3175070493																										OBS955415597																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS955415597	OBS955415597		obsr734368		1											PRESENT																								2020	07	12																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3174315451																										OBS933707366																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS933707366	OBS933707366		obsr23008		1											PRESENT																								2020	05	28																Canada		British Columbia	Okanagan-Similkameen		White Lake & vicinity													49.307667	-119.63811	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3172281445																										OBS917735302																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS917735302	OBS917735302		obsr897396		1											PRESENT																								2020	05	09																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3172133603																										OBS915677955																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS915677955	OBS915677955		obsr827650		1											PRESENT																								2020	05	08																Canada		British Columbia	Sunshine Coast		Gibsons - Harry Rd Trail													49.399113	-123.551254	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3170464598																										OBS955415577																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS955415577	OBS955415577		obsr864731		1											PRESENT																								2020	07	12																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3169681143																										OBS947120672																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS947120672	OBS947120672		obsr1192929		1											PRESENT																								2020	06	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3168786705																										OBS911112649																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS911112649	OBS911112649		obsr426981		1											PRESENT																								2020	05	03																Canada		British Columbia	Columbia-Shuswap		Wharf Road													50.89977	-119.45543	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3168567939																										OBS903621231																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS903621231	OBS903621231		obsr88879		1											PRESENT																								2020	04	26																Canada		British Columbia	Columbia-Shuswap		Revelstoke--Airport Marsh and Machete Island													50.96902	-118.192375	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3167563568																										OBS953957027																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS953957027	OBS953957027		obsr131954		1											PRESENT																								1998	07	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3167323573																										OBS944258485																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS944258485	OBS944258485		obsr607110		1											PRESENT																								2020	06	14																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3166743493																										OBS915380129																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS915380129	OBS915380129		obsr334419		1											PRESENT																								2020	05	08																Canada		British Columbia	Sunshine Coast		Gibsons--Harry Rd													49.399075	-123.55291	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3166697526																										OBS955875918																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS955875918	OBS955875918		obsr864731		1											PRESENT																								2020	07	13																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3166411601																										OBS938812478																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS938812478	OBS938812478		obsr731092		1											PRESENT																								2020	05	31																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3166376089																										OBS934679900																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS934679900	OBS934679900		obsr92833		1											PRESENT																								2020	05	30																Canada		British Columbia	Okanagan-Similkameen		Kaleden - White Lake Road													49.36648	-119.6265	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3165321420																										OBS932786799																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS932786799	OBS932786799		obsr131954		1											PRESENT																								2020	05	27																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3164974433																										OBS955368171																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS955368171	OBS955368171		obsr309004		3											PRESENT																								2020	07	12																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3163140009																										OBS946211235																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS946211235	OBS946211235		obsr670744		3											PRESENT																								2020	06	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3162676391																										OBS944194138																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS944194138	OBS944194138		obsr352087		1											PRESENT																								2020	06	17																Canada		British Columbia	Okanagan-Similkameen		White Lake IBA Area 4													49.289406	-119.61893	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3157351471																										OBS916257056																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS916257056	OBS916257056		obsr901626		3											PRESENT																								2020	05	09																Canada		British Columbia	Okanagan-Similkameen		Auto selected 49.30942, -119.63989													49.30942	-119.639885	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3150997717																										OBS899138560																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS899138560	OBS899138560		obsr131954		2											PRESENT																								2020	04	20																Canada		British Columbia	Okanagan-Similkameen		Kaleden - White Lake Road													49.36648	-119.6265	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3150686438																										OBS916257050																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS916257050	OBS916257050		obsr91832		3											PRESENT																								2020	05	09																Canada		British Columbia	Okanagan-Similkameen		Auto selected 49.30942, -119.63989													49.30942	-119.639885	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3148233855																										OBS898381151																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS898381151	OBS898381151		obsr16582		1											PRESENT																								2020	04	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3146963595																										OBS898621472																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS898621472	OBS898621472		obsr897396		1											PRESENT																								2020	04	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
2801920207																										OBS935756316																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS935756316	OBS935756316		obsr108908		1											PRESENT																								1982	05	16																Canada		British Columbia	Metro Vancouver		Iona Island (General)													49.22133	-123.2111	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
